id;month;year;datetime;depth;urlid;url;domain;platform;dataset_total;domain_country;ip_country;country_name;country_alpha-2_code;root_domain;rank
8357;11;2019;2019-12-17 14:44:12.217;0;URL4538238;https://checkbook.ok.gov;https://checkbook.ok.gov;CKAN;320;(not available);United States;United States of America;US;checkbook.ok.gov;1
9905;11;2019;2019-12-17 16:24:12.173;0;URL2507015;https://chelseama.ogopendata.com;https://chelseama.ogopendata.com;CKAN;19;(not available);United States;United States of America;US;chelseama.ogopendata.com;1
9112;11;2019;2019-12-17 15:34:12.303;0;URL1674214;http://chicagosmartlighting-chicago.opendata.arcgis.com;http://chicagosmartlighting-chicago.opendata.arcgis.com;ARCGIS;-1;(not available);United States;United States of America;US;chicagosmartlighting-chicago.opendata.arcgis.com;1
8204;11;2019;2019-12-17 14:34:49.800;0;URL3796072;https://chronicdata.cdc.gov;https://chronicdata.cdc.gov;SOCRATA;119;(not available);United States;United States of America;US;chronicdata.cdc.gov;1
9113;11;2019;2019-12-17 15:34:15.750;0;URL1674216;http://cie-sigalcmzl.opendata.arcgis.com;http://cie-sigalcmzl.opendata.arcgis.com;ARCGIS;214;(not available);United States;United States of America;US;cie-sigalcmzl.opendata.arcgis.com;1
9924;11;2019;2019-12-17 16:25:07.433;0;URL2610553;https://cinema-public.opendatasoft.com;https://cinema-public.opendatasoft.com/pages/home/;OPENDATASOFT;15;(not available);Ireland;Ireland;IE;cinema-public.opendatasoft.com;1
9114;11;2019;2019-12-17 15:34:19.067;0;URL1674218;http://city-oshawa.opendata.arcgis.com;http://city-oshawa.opendata.arcgis.com;ARCGIS;20;(not available);United States;United States of America;US;city-oshawa.opendata.arcgis.com;1
9115;11;2019;2019-12-17 15:34:22.267;0;URL1674220;https://city-salem.opendata.arcgis.com;https://city-salem.opendata.arcgis.com;ARCGIS;90;(not available);United States;United States of America;US;city-salem.opendata.arcgis.com;1
9117;11;2019;2019-12-17 15:34:28.513;0;URL1674223;http://city-tampa.opendata.arcgis.com;http://city-tampa.opendata.arcgis.com;ARCGIS;96;(not available);United States;United States of America;US;city-tampa.opendata.arcgis.com;1
9116;11;2019;2019-12-17 15:34:25.503;0;URL1674222;https://city-tampa.opendata.arcgis.com;https://city-tampa.opendata.arcgis.com;ARCGIS;96;(not available);United States;United States of America;US;city-tampa.opendata.arcgis.com;2
8319;11;2019;2019-12-17 14:42:11.600;0;URL4204216;https://citydata.mesaaz.gov;https://citydata.mesaaz.gov/login;SOCRATA;35;(not available);(not available);(not available);00;citydata.mesaaz.gov;1
9925;11;2019;2019-12-17 16:25:09.847;0;URL2610567;https://cityofsalinas.opendatasoft.com;https://cityofsalinas.opendatasoft.com/pages/homepage/;OPENDATASOFT;110;(not available);United States;United States of America;US;cityofsalinas.opendatasoft.com;1
9118;11;2019;2019-12-17 15:34:31.393;0;URL1674226;https://cityofwaxahachie-waxgis.opendata.arcgis.com;https://cityofwaxahachie-waxgis.opendata.arcgis.com;ARCGIS;39;(not available);United States;United States of America;US;cityofwaxahachie-waxgis.opendata.arcgis.com;1
9848;11;2019;2019-12-17 16:20:33.560;0;URL1795945;http://www.civicdata.com;http://www.civicdata.com;CKAN;435;(not available);United States;United States of America;US;civicdata.com;1
8553;11;2019;2019-12-17 14:58:39.167;0;URL5410212;http://www.civicdata.io;http://www.civicdata.io;CKAN;435;British Indian Ocean Territory;United States;British Indian Ocean Territory;IO;civicdata.io;1
8778;11;2019;2019-12-17 15:12:07.963;0;URL6468909;http://ckan-sobigdata.d4science.org;http://ckan-sobigdata.d4science.org;CKAN;202;(not available);Italy;Italy;IT;ckan-sobigdata.d4science.org;1
7864;11;2019;2019-12-17 14:14:35.380;0;URL83579;http://ckan.ciudaddemendoza.gov.ar;http://ckan.ciudaddemendoza.gov.ar;CKAN;29;Argentina;Argentina;Argentina;AR;ckan.ciudaddemendoza.gov.ar;1
8707;11;2019;2019-12-17 15:08:02.860;0;URL6157000;https://ckan.dataplatform.nl;https://ckan.dataplatform.nl;CKAN;1838;Netherlands;Netherlands;Netherlands;NL;ckan.dataplatform.nl;1
7914;11;2019;2019-12-17 14:17:58.973;0;URL3252997;http://ckan.govdata.de;https://ckan.govdata.de/;CKAN;36409;Germany;Germany;Germany;DE;ckan.govdata.de;1
7913;11;2019;2019-12-17 14:17:56.120;0;URL3252935;https://ckan.govdata.de;https://ckan.govdata.de;CKAN;36408;Germany;Germany;Germany;DE;ckan.govdata.de;2
8628;11;2019;2019-12-17 15:03:22.197;0;URL5590436;http://ckan.gsi.go.jp;http://ckan.gsi.go.jp;CKAN;249728;Japan;Japan;Japan;JP;ckan.gsi.go.jp;1
8464;11;2019;2019-12-17 14:51:55.660;0;URL676332;https://ckan.jbrj.gov.br;https://ckan.jbrj.gov.br;CKAN;39;Brazil;Brazil;Brazil;BR;ckan.jbrj.gov.br;1
8843;11;2019;2019-12-17 15:15:48.450;0;URL6751836;https://ckan.open-governmentdata.org;https://ckan.open-governmentdata.org;CKAN;1506;(not available);Japan;Japan;JP;ckan.open-governmentdata.org;1
8645;11;2019;2019-12-17 15:04:17.840;0;URL5647426;https://ckan.sena-opendata.jp;https://sena-opendata.jp/;CKAN;42;Japan;Japan;Japan;JP;ckan.sena-opendata.jp;1
10069;11;2019;2019-12-17 16:32:46.317;0;URL1023183;https://ckan0.cf.opendata.inter.prod-toronto.ca;https://ckan0.cf.opendata.inter.prod-toronto.ca;CKAN;322;Canada;United States;Canada;CA;ckan0.cf.opendata.inter.prod-toronto.ca;1
8705;11;2019;2019-12-17 15:07:56.137;0;URL6152719;https://claircitydata.cbs.nl;https://claircitydata.cbs.nl;CKAN;91;Netherlands;Netherlands;Netherlands;NL;claircitydata.cbs.nl;1
8798;11;2019;2019-12-17 15:13:16.057;0;URL6550826;http://cmr-data.forest-atlas.org;http://cmr-data.forest-atlas.org;ARCGIS;117;(not available);United States;United States of America;US;cmr-data.forest-atlas.org;1
10107;11;2019;2019-12-17 16:35:15.270;0;URL2922352;https://cncs.data.socrata.com;https://cncs.data.socrata.com;SOCRATA;23;(not available);United States;United States of America;US;cncs.data.socrata.com;1
9119;11;2019;2019-12-17 15:34:36.737;0;URL1674230;https://coc-colacitygis.opendata.arcgis.com;https://coc-colacitygis.opendata.arcgis.com;ARCGIS;20;(not available);United States;United States of America;US;coc-colacitygis.opendata.arcgis.com;1
8799;11;2019;2019-12-17 15:13:19.837;0;URL6550828;http://cod-data.forest-atlas.org;http://cod-data.forest-atlas.org;ARCGIS;70;(not available);United States;United States of America;US;cod-data.forest-atlas.org;1
9120;11;2019;2019-12-17 15:34:40.333;0;URL1674231;http://codefest-cgifederal.opendata.arcgis.com;http://codefest-cgifederal.opendata.arcgis.com;ARCGIS;124;(not available);United States;United States of America;US;codefest-cgifederal.opendata.arcgis.com;1
9926;11;2019;2019-12-17 16:25:12.247;0;URL2610572;https://codeforcary.opendatasoft.com;https://codeforcary.opendatasoft.com/explore/;OPENDATASOFT;15;(not available);United States;United States of America;US;codeforcary.opendatasoft.com;1
9927;11;2019;2019-12-17 16:25:14.623;0;URL2610582;https://codeforcharlotte.opendatasoft.com;https://codeforcharlotte.opendatasoft.com/explore/;OPENDATASOFT;4;(not available);United States;United States of America;US;codeforcharlotte.opendatasoft.com;1
9928;11;2019;2019-12-17 16:25:16.987;0;URL2610595;https://codeforhuntsville.opendatasoft.com;https://codeforhuntsville.opendatasoft.com/page/aboutc4h/;OPENDATASOFT;8;(not available);United States;United States of America;US;codeforhuntsville.opendatasoft.com;1
9929;11;2019;2019-12-17 16:25:19.380;0;URL2610611;https://codefortulsa.opendatasoft.com;https://codefortulsa.opendatasoft.com/explore/;OPENDATASOFT;15;(not available);United States;United States of America;US;codefortulsa.opendatasoft.com;1
